Colony,Policy,PointID,Ring,Status,ParentID,DistancePx,AxialDeltaDeg,PredictionResidualDeg,SignedStepDeg,UnwrappedFiberAxisDeg,CumulativeSignedDeg,CumulativeAbsoluteDeg,NormalizedCost
R3C4,independent_many_to_one,382,9,matched,339.0,17.7473178316,14.0130434258,-1.83939218657,14.0130434258,28.7565294859,45.0765739104,89.5501417462,0.820582336442
R3C4,independent_many_to_one,383,9,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,384,9,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,385,9,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,386,9,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,387,9,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,388,9,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,389,9,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,390,9,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,391,9,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,392,9,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,393,9,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,394,9,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,395,9,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,396,10,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,397,10,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,398,10,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,399,10,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,400,10,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,401,10,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,402,10,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,403,10,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,404,10,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,405,10,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,406,10,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,407,10,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,408,10,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,409,10,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,410,10,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,411,10,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,412,10,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,413,10,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,414,10,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,415,10,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,416,10,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,417,10,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,418,10,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,419,10,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,420,10,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,421,10,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,422,10,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,423,10,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,424,10,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,425,10,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,426,10,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,427,10,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,428,10,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,429,10,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,430,10,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,431,10,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,432,10,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,433,10,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,434,10,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,435,10,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,436,10,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,437,11,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,438,11,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,439,11,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,440,11,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,441,11,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,442,11,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,443,11,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,444,11,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,445,11,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,446,11,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,447,11,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,448,11,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,449,11,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,450,11,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,451,11,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,452,11,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,453,11,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,454,11,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,455,11,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,456,11,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,457,11,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,458,11,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,459,11,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,460,11,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,461,11,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,462,11,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,463,11,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,464,11,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,465,11,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,466,11,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,467,11,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,468,11,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,469,11,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,470,11,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,471,11,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,472,11,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,473,11,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,474,11,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,475,11,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,476,11,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,477,11,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,478,12,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,479,12,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,480,12,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,481,12,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,482,12,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,483,12,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,484,12,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,485,12,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,486,12,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,487,12,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,488,12,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,489,12,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,490,12,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,491,12,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,492,12,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,493,12,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,494,12,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,495,12,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,496,12,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,497,12,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,498,12,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,499,13,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,500,13,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,501,13,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,502,13,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,503,13,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,504,13,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,505,13,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,506,13,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,507,13,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,508,13,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,509,13,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,510,13,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,511,13,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,512,13,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,513,13,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,514,13,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,515,13,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,516,13,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,517,13,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,518,13,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,519,13,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,520,13,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,521,13,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,522,13,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,523,13,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,524,14,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,525,14,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,526,14,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,527,14,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,528,14,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,529,14,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,530,14,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,531,14,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,532,14,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,533,14,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,534,14,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,535,14,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,536,14,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,537,14,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,538,14,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,539,14,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,540,14,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,541,14,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,542,14,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,543,15,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,544,15,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,545,15,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,546,15,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,547,15,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,548,15,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,549,15,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,550,15,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,551,15,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,552,15,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,553,15,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,554,15,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,555,15,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,556,15,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,557,15,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,558,15,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,559,15,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,560,15,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,561,15,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,562,15,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,563,15,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,564,15,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,565,16,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,566,16,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,567,16,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,568,16,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,569,16,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,570,16,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,571,16,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,572,16,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,573,16,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,574,16,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,575,16,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,576,16,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,577,16,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,578,16,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,579,16,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,580,16,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,581,16,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,582,17,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,583,17,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,584,17,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,585,17,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,586,17,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,587,17,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,588,17,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,589,17,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,590,17,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,591,17,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,592,17,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,593,17,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,594,17,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,595,18,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,596,18,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,597,18,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,598,18,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,599,19,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,600,19,no_candidate,,,,,,,,,
R3C4,independent_many_to_one,601,20,no_candidate,,,,,,,,,
R3C4,global_one_to_one,0,0,seed,,,,,0.0,-35.3204126934,0.0,0.0,
R3C4,global_one_to_one,1,0,seed,,,,,0.0,81.9496567324,0.0,0.0,
R3C4,global_one_to_one,2,0,seed,,,,,0.0,-20.1704174118,0.0,0.0,
R3C4,global_one_to_one,3,0,seed,,,,,0.0,-17.5040737731,0.0,0.0,
R3C4,global_one_to_one,4,0,seed,,,,,0.0,39.5929034831,0.0,0.0,
R3C4,global_one_to_one,5,0,seed,,,,,0.0,-16.5099558393,0.0,0.0,
R3C4,global_one_to_one,6,0,seed,,,,,0.0,-18.3691911415,0.0,0.0,
R3C4,global_one_to_one,7,0,seed,,,,,0.0,-52.5251367382,0.0,0.0,
R3C4,global_one_to_one,8,0,seed,,,,,0.0,-55.945212132,0.0,0.0,
R3C4,global_one_to_one,9,0,seed,,,,,0.0,44.4559489475,0.0,0.0,
R3C4,global_one_to_one,10,0,seed,,,,,0.0,-66.8557682855,0.0,0.0,
R3C4,global_one_to_one,11,0,seed,,,,,0.0,13.3824633838,0.0,0.0,
R3C4,global_one_to_one,12,0,seed,,,,,0.0,77.4926676152,0.0,0.0,
R3C4,global_one_to_one,13,0,seed,,,,,0.0,-1.0986837173,0.0,0.0,
R3C4,global_one_to_one,14,0,seed,,,,,0.0,-51.5878237106,0.0,0.0,
R3C4,global_one_to_one,15,0,seed,,,,,0.0,-55.0631362992,0.0,0.0,
R3C4,global_one_to_one,16,0,seed,,,,,0.0,13.1682739909,0.0,0.0,
R3C4,global_one_to_one,17,0,seed,,,,,0.0,40.4109997263,0.0,0.0,
R3C4,global_one_to_one,18,0,seed,,,,,0.0,34.7923049161,0.0,0.0,
R3C4,global_one_to_one,19,0,seed,,,,,0.0,-28.432110545,0.0,0.0,
R3C4,global_one_to_one,20,0,seed,,,,,0.0,-18.7519878986,0.0,0.0,
R3C4,global_one_to_one,21,0,seed,,,,,0.0,-16.3200444245,0.0,0.0,
R3C4,global_one_to_one,22,0,seed,,,,,0.0,-62.8002494392,0.0,0.0,
R3C4,global_one_to_one,23,0,seed,,,,,0.0,63.1015225154,0.0,0.0,
R3C4,global_one_to_one,24,0,seed,,,,,0.0,-88.7299659775,0.0,0.0,
R3C4,global_one_to_one,25,0,seed,,,,,0.0,-13.5941800409,0.0,0.0,
R3C4,global_one_to_one,26,0,seed,,,,,0.0,-54.5255480137,0.0,0.0,
R3C4,global_one_to_one,27,0,seed,,,,,0.0,-58.10439223,0.0,0.0,
R3C4,global_one_to_one,28,0,seed,,,,,0.0,-66.328484353,0.0,0.0,
R3C4,global_one_to_one,29,0,seed,,,,,0.0,-88.2225151857,0.0,0.0,
R3C4,global_one_to_one,30,0,seed,,,,,0.0,-88.6932011561,0.0,0.0,
R3C4,global_one_to_one,31,1,no_candidate,,,,,,,,,
R3C4,global_one_to_one,32,1,no_candidate,,,,,,,,,
R3C4,global_one_to_one,33,1,matched,2.0,6.58873009115,-16.7548896121,-16.7548896121,-16.7548896121,-36.9253070239,-16.7548896121,16.7548896121,0.747253470972
R3C4,global_one_to_one,34,1,no_candidate,,,,,,,,,
R3C4,global_one_to_one,35,1,global_unmatched,,,,,,,,,
R3C4,global_one_to_one,36,1,matched,5.0,9.93737492236,-1.32432743379,-1.32432743379,-1.32432743379,-17.8342832731,-1.32432743379,1.32432743379,0.107745402151
R3C4,global_one_to_one,37,1,no_candidate,,,,,,,,,
R3C4,global_one_to_one,38,1,matched,7.0,6.90071198238,7.97172603447,7.97172603447,7.97172603447,-44.5534107038,7.97172603447,7.97172603447,0.208713594156
R3C4,global_one_to_one,39,1,matched,9.0,8.81317321388,1.54863700191,1.54863700191,1.54863700191,46.0045859494,1.54863700191,1.54863700191,0.0872931742045
R3C4,global_one_to_one,40,1,no_candidate,,,,,,,,,
R3C4,global_one_to_one,41,1,global_unmatched,,,,,,,,,
R3C4,global_one_to_one,42,1,global_unmatched,,,,,,,,,
R3C4,global_one_to_one,43,1,no_candidate,,,,,,,,,
R3C4,global_one_to_one,44,1,matched,11.0,9.7788403905,-8.6498393795,-8.6498393795,-8.6498393795,4.7326240043,-8.6498393795,8.6498393795,0.287138499651
R3C4,global_one_to_one,45,1,matched,13.0,7.97125062316,1.45868962059,1.45868962059,1.45868962059,0.360005903295,1.45868962059,1.45868962059,0.0718261409678
R3C4,global_one_to_one,46,1,no_candidate,,,,,,,,,
R3C4,global_one_to_one,47,1,no_candidate,,,,,,,,,
R3C4,global_one_to_one,48,1,matched,18.0,14.6077729185,4.52375900655,4.52375900655,4.52375900655,39.3160639226,4.52375900655,4.52375900655,0.274508185228
R3C4,global_one_to_one,49,1,global_unmatched,,,,,,,,,
R3C4,global_one_to_one,50,1,matched,17.0,7.23429405029,4.76737763373,4.76737763373,4.76737763373,45.1783773601,4.76737763373,4.76737763373,0.111597550999
R3C4,global_one_to_one,51,1,matched,16.0,8.85507428524,-0.227120675966,-0.227120675966,-0.227120675966,12.9411533149,-0.227120675966,0.227120675966,0.082201316299
R3C4,global_one_to_one,52,1,no_candidate,,,,,,,,,
R3C4,global_one_to_one,53,1,no_candidate,,,,,,,,,
R3C4,global_one_to_one,54,1,global_ambiguity,,,,,,,,,
R3C4,global_one_to_one,55,1,global_unmatched,,,,,,,,,
R3C4,global_one_to_one,56,1,global_unmatched,,,,,,,,,
R3C4,global_one_to_one,57,1,matched,23.0,10.7738442246,-6.30331065245,-6.30331065245,-6.30331065245,56.7982118629,-6.30331065245,6.30331065245,0.220823044468
R3C4,global_one_to_one,58,1,no_candidate,,,,,,,,,
R3C4,global_one_to_one,59,1,global_unmatched,,,,,,,,,
R3C4,global_one_to_one,60,1,no_candidate,,,,,,,,,
R3C4,global_one_to_one,61,1,no_candidate,,,,,,,,,
R3C4,global_one_to_one,62,1,matched,26.0,8.51036377036,-5.6695472367,-5.6695472367,-5.6695472367,-60.1950952504,-5.6695472367,5.6695472367,0.156166314357
R3C4,global_one_to_one,63,1,global_unmatched,,,,,,,,,
R3C4,global_one_to_one,64,1,no_candidate,,,,,,,,,
R3C4,global_one_to_one,65,1,matched,27.0,8.70673142882,-7.30151366734,-7.30151366734,-7.30151366734,-65.4059058973,-7.30151366734,7.30151366734,0.212625842728
R3C4,global_one_to_one,66,1,matched,28.0,8.35348947348,-0.625772248444,-0.625772248444,-0.625772248444,-66.9542566015,-0.625772248444,0.625772248444,0.0740168888246
R3C4,global_one_to_one,67,1,global_unmatched,,,,,,,,,
R3C4,global_one_to_one,68,1,matched,29.0,7.81475116725,16.1605419671,16.1605419671,16.1605419671,-72.0619732187,16.1605419671,16.1605419671,0.71682867902
R3C4,global_one_to_one,69,1,no_candidate,,,,,,,,,
R3C4,global_one_to_one,70,2,no_candidate,,,,,,,,,
R3C4,global_one_to_one,71,2,no_candidate,,,,,,,,,
R3C4,global_one_to_one,72,2,no_candidate,,,,,,,,,
R3C4,global_one_to_one,73,2,no_candidate,,,,,,,,,
R3C4,global_one_to_one,74,2,no_candidate,,,,,,,,,
R3C4,global_one_to_one,75,2,no_candidate,,,,,,,,,
R3C4,global_one_to_one,76,2,matched,38.0,7.41827470013,-8.82570115727,-16.7974271917,-8.82570115727,-53.379111861,-0.853975122802,16.7974271917,0.252331948747
R3C4,global_one_to_one,77,2,no_candidate,,,,,,,,,
R3C4,global_one_to_one,78,2,no_candidate,,,,,,,,,
R3C4,global_one_to_one,79,2,no_candidate,,,,,,,,,
R3C4,global_one_to_one,80,2,no_candidate,,,,,,,,,
R3C4,global_one_to_one,81,2,no_candidate,,,,,,,,,
R3C4,global_one_to_one,82,2,no_candidate,,,,,,,,,
R3C4,global_one_to_one,83,2,no_candidate,,,,,,,,,
R3C4,global_one_to_one,84,2,no_candidate,,,,,,,,,
R3C4,global_one_to_one,85,2,no_candidate,,,,,,,,,
R3C4,global_one_to_one,86,2,no_candidate,,,,,,,,,
R3C4,global_one_to_one,87,2,matched,45.0,11.1159717936,-7.20752074807,-8.66621036866,-7.20752074807,-6.84751484477,-5.74883112748,8.66621036866,0.259203295058
R3C4,global_one_to_one,88,2,no_candidate,,,,,,,,,
R3C4,global_one_to_one,89,2,matched,48.0,11.9809750857,-6.62688279652,-11.1506418031,-6.62688279652,32.6891811261,-2.10312378997,11.1506418031,0.260032828229
R3C4,global_one_to_one,90,2,global_unmatched,,,,,,,,,
R3C4,global_one_to_one,91,2,no_candidate,,,,,,,,,
R3C4,global_one_to_one,92,2,matched,51.0,8.97062798241,4.85132642344,5.07844709941,4.85132642344,17.7924797384,4.62420574747,5.07844709941,0.143066748291
R3C4,global_one_to_one,93,2,no_candidate,,,,,,,,,
R3C4,global_one_to_one,94,2,no_candidate,,,,,,,,,
R3C4,global_one_to_one,95,2,no_candidate,,,,,,,,,
R3C4,global_one_to_one,96,2,no_candidate,,,,,,,,,
R3C4,global_one_to_one,97,2,no_candidate,,,,,,,,,
R3C4,global_one_to_one,98,2,global_ambiguity,,,,,,,,,
R3C4,global_one_to_one,99,2,no_candidate,,,,,,,,,
R3C4,global_one_to_one,100,2,no_candidate,,,,,,,,,
R3C4,global_one_to_one,101,2,no_candidate,,,,,,,,,
R3C4,global_one_to_one,102,2,global_unmatched,,,,,,,,,
R3C4,global_one_to_one,103,2,matched,62.0,10.3139929998,5.74566018207,11.4152074188,5.74566018207,-54.4494350683,0.0761129453712,11.4152074188,0.19387535622
R3C4,global_one_to_one,104,2,no_candidate,,,,,,,,,
R3C4,global_one_to_one,105,2,matched,66.0,11.8395996251,9.58956852229,10.2153407707,9.58956852229,-57.3646880792,8.96379627385,10.2153407707,0.376618615641
R3C4,global_one_to_one,106,2,no_candidate,,,,,,,,,
R3C4,global_one_to_one,107,2,matched,68.0,11.4136292497,-6.38710096912,-22.5476429362,-6.38710096912,-78.4490741878,9.77344099796,22.5476429362,0.238339175101
R3C4,global_one_to_one,108,2,no_candidate,,,,,,,,,
R3C4,global_one_to_one,109,2,global_unmatched,,,,,,,,,
R3C4,global_one_to_one,110,2,no_candidate,,,,,,,,,
R3C4,global_one_to_one,111,2,no_candidate,,,,,,,,,
R3C4,global_one_to_one,112,3,no_candidate,,,,,,,,,
R3C4,global_one_to_one,113,3,no_candidate,,,,,,,,,
R3C4,global_one_to_one,114,3,no_candidate,,,,,,,,,
R3C4,global_one_to_one,115,3,no_candidate,,,,,,,,,
R3C4,global_one_to_one,116,3,no_candidate,,,,,,,,,
R3C4,global_one_to_one,117,3,no_candidate,,,,,,,,,
R3C4,global_one_to_one,118,3,no_candidate,,,,,,,,,
R3C4,global_one_to_one,119,3,no_candidate,,,,,,,,,
R3C4,global_one_to_one,120,3,no_candidate,,,,,,,,,
R3C4,global_one_to_one,121,3,no_candidate,,,,,,,,,
R3C4,global_one_to_one,122,3,no_candidate,,,,,,,,,
R3C4,global_one_to_one,123,3,no_candidate,,,,,,,,,
R3C4,global_one_to_one,124,3,no_candidate,,,,,,,,,
R3C4,global_one_to_one,125,3,no_candidate,,,,,,,,,
R3C4,global_one_to_one,126,3,no_candidate,,,,,,,,,
R3C4,global_one_to_one,127,3,no_candidate,,,,,,,,,
R3C4,global_one_to_one,128,3,matched,87.0,9.083847849,-13.8315490263,-6.62402827823,-13.8315490263,-20.6790638711,-19.5803801538,22.497759395,0.56464723732
R3C4,global_one_to_one,129,3,no_candidate,,,,,,,,,
R3C4,global_one_to_one,130,3,no_candidate,,,,,,,,,
R3C4,global_one_to_one,131,3,no_candidate,,,,,,,,,
R3C4,global_one_to_one,132,3,no_candidate,,,,,,,,,
R3C4,global_one_to_one,133,3,no_candidate,,,,,,,,,
R3C4,global_one_to_one,134,3,no_candidate,,,,,,,,,
R3C4,global_one_to_one,135,3,no_candidate,,,,,,,,,
R3C4,global_one_to_one,136,3,no_candidate,,,,,,,,,
R3C4,global_one_to_one,137,3,no_candidate,,,,,,,,,
R3C4,global_one_to_one,138,3,global_unmatched,,,,,,,,,
R3C4,global_one_to_one,139,3,no_candidate,,,,,,,,,
R3C4,global_one_to_one,140,3,global_unmatched,,,,,,,,,
R3C4,global_one_to_one,141,3,no_candidate,,,,,,,,,
R3C4,global_one_to_one,142,3,no_candidate,,,,,,,,,
R3C4,global_one_to_one,143,3,matched,105.0,8.50066245939,1.59220324294,-7.99736527936,1.59220324294,-55.7724848362,10.5559995168,11.8075440137,0.0819719453528
R3C4,global_one_to_one,144,3,no_candidate,,,,,,,,,
R3C4,global_one_to_one,145,3,no_candidate,,,,,,,,,
R3C4,global_one_to_one,146,3,no_candidate,,,,,,,,,
R3C4,global_one_to_one,147,3,no_candidate,,,,,,,,,
R3C4,global_one_to_one,148,4,no_candidate,,,,,,,,,
R3C4,global_one_to_one,149,4,no_candidate,,,,,,,,,
R3C4,global_one_to_one,150,4,no_candidate,,,,,,,,,
R3C4,global_one_to_one,151,4,no_candidate,,,,,,,,,
R3C4,global_one_to_one,152,4,no_candidate,,,,,,,,,
R3C4,global_one_to_one,153,4,no_candidate,,,,,,,,,
R3C4,global_one_to_one,154,4,no_candidate,,,,,,,,,
R3C4,global_one_to_one,155,4,no_candidate,,,,,,,,,
